time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-18 11:50:00+05:30,23499.7,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 11:55:00+05:30,23474.7,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:00:00+05:30,23477.9,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:05:00+05:30,23492.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:10:00+05:30,23524.75,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:15:00+05:30,23520.7,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:20:00+05:30,23535.95,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-18 12:25:00+05:30,23553.45,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:30:00+05:30,23593.95,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:35:00+05:30,23604.4,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:40:00+05:30,23584.75,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:45:00+05:30,23578.75,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:50:00+05:30,23589.25,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 12:55:00+05:30,23636.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:00:00+05:30,23646.35,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:05:00+05:30,23610.35,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:10:00+05:30,23615.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:15:00+05:30,23620.35,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:20:00+05:30,23627.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:25:00+05:30,23618.95,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:30:00+05:30,23621.5,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:35:00+05:30,23607.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:40:00+05:30,23622.4,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:45:00+05:30,23624.45,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:50:00+05:30,23642.85,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 13:55:00+05:30,23640.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:00:00+05:30,23641.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:05:00+05:30,23615.15,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:10:00+05:30,23624.85,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:15:00+05:30,23612.15,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:20:00+05:30,23591.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:25:00+05:30,23614.35,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:30:00+05:30,23597.4,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:35:00+05:30,23587.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:40:00+05:30,23602.95,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:45:00+05:30,23585.75,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:50:00+05:30,23592.1,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 14:55:00+05:30,23591.5,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 15:00:00+05:30,23662.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-18 15:05:00+05:30,23637.7,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 15:10:00+05:30,23634.6,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 15:15:00+05:30,23626.9,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-18 15:20:00+05:30,23657.3,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-18 15:25:00+05:30,23644.45,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
