time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-12 13:30:00+05:30,23529.45,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:35:00+05:30,23514.0,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:40:00+05:30,23506.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:45:00+05:30,23513.4,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:50:00+05:30,23495.85,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 13:55:00+05:30,23491.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:00:00+05:30,23481.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:05:00+05:30,23465.0,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:10:00+05:30,23457.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:15:00+05:30,23460.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:20:00+05:30,23486.25,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:25:00+05:30,23468.6,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:30:00+05:30,23438.35,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 14:35:00+05:30,23462.95,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:40:00+05:30,23463.6,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:45:00+05:30,23463.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-12 14:50:00+05:30,23433.75,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 14:55:00+05:30,23421.25,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:00:00+05:30,23390.9,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:05:00+05:30,23363.55,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:10:00+05:30,23354.8,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:15:00+05:30,23386.55,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:20:00+05:30,23389.75,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-12 15:25:00+05:30,23430.55,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
