time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-13 13:50:00+05:30,23508.0,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 13:55:00+05:30,23499.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:00:00+05:30,23490.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:05:00+05:30,23513.0,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:10:00+05:30,23516.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:15:00+05:30,23483.45,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:20:00+05:30,23510.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:25:00+05:30,23491.35,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:30:00+05:30,23498.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:35:00+05:30,23500.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:40:00+05:30,23467.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:45:00+05:30,23482.85,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:50:00+05:30,23485.1,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 14:55:00+05:30,23479.2,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-13 15:00:00+05:30,23418.3,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-13 15:05:00+05:30,23423.95,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-13 15:10:00+05:30,23425.7,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-13 15:15:00+05:30,23412.7,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-13 15:20:00+05:30,23398.25,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-13 15:25:00+05:30,23428.7,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
