time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-04 11:50:00+05:30,24223.3,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 11:55:00+05:30,24221.05,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 12:00:00+05:30,24213.15,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 12:05:00+05:30,24199.6,24200,24100,24150,24200,24250,24300,24300,24250,24200,24150,24100
2026-05-04 12:10:00+05:30,24117.0,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:15:00+05:30,24144.1,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:20:00+05:30,24135.75,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:25:00+05:30,24132.8,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:30:00+05:30,24107.95,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:35:00+05:30,24125.4,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:40:00+05:30,24100.55,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:45:00+05:30,24092.85,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:50:00+05:30,24108.25,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 12:55:00+05:30,24103.8,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:00:00+05:30,24101.75,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:05:00+05:30,24113.9,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:10:00+05:30,24109.1,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:15:00+05:30,24101.45,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:20:00+05:30,24070.75,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:25:00+05:30,24024.7,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-04 13:30:00+05:30,24019.8,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-04 13:35:00+05:30,24039.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-04 13:40:00+05:30,24086.8,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:45:00+05:30,24094.95,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:50:00+05:30,24086.0,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 13:55:00+05:30,24072.25,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:00:00+05:30,24068.85,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:05:00+05:30,24073.45,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:10:00+05:30,24103.75,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:15:00+05:30,24139.0,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:20:00+05:30,24126.55,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:25:00+05:30,24122.7,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:30:00+05:30,24112.15,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:35:00+05:30,24111.6,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:40:00+05:30,24096.0,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:45:00+05:30,24077.7,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:50:00+05:30,24096.7,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 14:55:00+05:30,24089.25,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:00:00+05:30,24098.0,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:05:00+05:30,24117.25,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:10:00+05:30,24123.25,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:15:00+05:30,24125.45,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:20:00+05:30,24111.7,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-04 15:25:00+05:30,24123.8,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
