time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-07 11:25:00+05:30,24306.45,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:30:00+05:30,24323.4,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:35:00+05:30,24313.85,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:40:00+05:30,24288.5,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:45:00+05:30,24305.65,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:50:00+05:30,24321.3,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 11:55:00+05:30,24340.55,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 12:00:00+05:30,24355.0,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:05:00+05:30,24360.25,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:10:00+05:30,24361.55,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:15:00+05:30,24365.9,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:20:00+05:30,24377.2,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:25:00+05:30,24355.15,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:30:00+05:30,24344.95,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 12:35:00+05:30,24438.4,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:40:00+05:30,24463.15,24500,24400,24450,24500,24550,24600,24600,24550,24500,24450,24400
2026-05-07 12:45:00+05:30,24442.8,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:50:00+05:30,24409.15,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 12:55:00+05:30,24388.25,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:00:00+05:30,24402.4,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:05:00+05:30,24396.35,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:10:00+05:30,24389.7,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:15:00+05:30,24350.7,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:20:00+05:30,24345.3,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 13:25:00+05:30,24353.35,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:30:00+05:30,24357.8,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:35:00+05:30,24334.75,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 13:40:00+05:30,24349.75,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 13:45:00+05:30,24356.55,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:50:00+05:30,24364.7,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 13:55:00+05:30,24368.65,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:00:00+05:30,24353.5,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:05:00+05:30,24372.65,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:10:00+05:30,24361.65,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:15:00+05:30,24342.65,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 14:20:00+05:30,24364.3,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:25:00+05:30,24376.9,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:30:00+05:30,24367.95,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:35:00+05:30,24351.95,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 14:40:00+05:30,24339.45,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 14:45:00+05:30,24330.25,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 14:50:00+05:30,24348.2,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 14:55:00+05:30,24352.65,24400,24300,24350,24400,24450,24500,24500,24450,24400,24350,24300
2026-05-07 15:00:00+05:30,24337.85,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 15:05:00+05:30,24318.55,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 15:10:00+05:30,24303.1,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 15:15:00+05:30,24328.65,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 15:20:00+05:30,24318.85,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
2026-05-07 15:25:00+05:30,24336.4,24300,24200,24250,24300,24350,24400,24400,24350,24300,24250,24200
